CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Contract Period
6397-JNZZG,Adin,96006,41.171578,-120.913161,Female,Yes,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes,1,85,2573,Competitor offered higher download speeds,1
3523-QRQLL,Bieber,96009,41.083464,-121.107929,Female,No,Yes,No,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,1,94,5922,Competitor offered more data,12
0895-DQHEW,Burney,96013,40.946785,-121.719489,Male,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes,1,77,4019,Competitor offered more data,1
8149-RSOUN,Dorris,96023,41.949216,-122.050062,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,1,78,3014,Competitor offered more data,1
7250-EQKIY,Fort Jones,96032,41.5837,-122.935922,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,1,75,2426,Competitor made better offer,1
4013-UBXWQ,Hayfork,96041,40.547857,-123.187265,Female,No,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes,1,67,4612,Competitor made better offer,1
5519-NPHVG,Klamath River,96050,41.816595,-122.948287,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,Yes,1,73,3975,Price too high,1
8849-GYOKR,Mineral,96063,40.408796,-121.579609,Female,No,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,Yes,1,90,4893,Product dissatisfaction,12
3148-BLQJT,Montague,96064,41.759864,-122.379175,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,Yes,1,80,5747,Service dissatisfaction,1
0461-CVKMU,Oak Run,96069,40.689243,-122.037023,Female,No,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes,1,80,5737,Lack of self-service on Website,1
8806-EAGWC,Old Station,96071,40.656287,-121.428965,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,Yes,1,78,5698,Network reliability,1
7779-LGOVN,Paskenta,96074,39.884395,-122.587513,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,Yes,1,84,4990,Limited range of services,1
9710-ZUSHQ,Red Bluff,96080,40.186772,-122.388361,Female,Yes,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes,1,92,5849,Lack of affordable download/upload speed,1
4183-WCSEP,Weaverville,96093,40.759401,-122.939337,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes,1,72,3091,Long distance charges,1
5498-TXHLF,Whitmore,96096,40.637105,-121.906949,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,Yes,1,98,3358,Extra data charges,1
9722-UJOJR,Blairsden Graeagle,96103,39.783747,-120.661032,Male,No,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,1,73,2663,Price too high,1
3902-FOIGH,Doyle,96109,40.012675,-120.101857,Male,Yes,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,1,68,3967,Product dissatisfaction,1
6772-KSATR,Eagleville,96110,41.280341,-120.150381,Male,No,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,1,83,5574,Service dissatisfaction,1
7112-OPOTK,Fort Bidwell,96112,41.932207,-120.135941,Male,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,1,100,5647,Lack of self-service on Website,1
4210-QFJMF,Lake City,96115,41.729079,-120.225025,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,1,68,5762,Network reliability,1
3318-OSATS,Sierra City,96125,39.600599,-120.636358,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,1,91,2080,Don't know,1
5828-AVIPD,Sierraville,96126,39.559709,-120.345639,Male,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,1,73,4072,Don't know,12
1086-LXKFY,Westwood,96137,40.271535,-121.018087,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,1,92,4779,Don't know,1
2636-ALXXZ,Tahoe Vista,96148,39.24124,-120.054765,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,74,2151,Poor expertise of online support,1
7774-OJSXI,South Lake Tahoe,96150,38.911577,-120.106169,Male,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,1,65,5387,Poor expertise of phone support,12
7786-WBJYI,Truckee,96161,39.342498,-120.247127,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,1,89,5365,Price too high,1
9885-CSMWE,Los Angeles,90007,34.027337,-118.28515,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,1,67,2139,Product dissatisfaction,1
5016-ETTFF,Los Angeles,90016,34.028331,-118.354338,Male,No,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,69,3797,Service dissatisfaction,1
3866-MDTUB,Los Angeles,90017,34.052842,-118.264495,Female,No,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,1,72,3257,Lack of self-service on Website,1
8058-JMEQO,Los Angeles,90020,34.066367,-118.309868,Female,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,95,3543,Network reliability,1
0697-ZMSWS,Los Angeles,90023,34.017697,-118.200577,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,87,2330,Limited range of services,1
7657-DYEPJ,Los Angeles,90024,34.066303,-118.435479,Male,Yes,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,1,82,2645,Lack of affordable download/upload speed,12
8276-MQBYC,Los Angeles,90028,34.099869,-118.326843,Male,Yes,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,1,81,6204,Long distance charges,1
7593-XFKDI,Los Angeles,90031,34.085807,-118.206617,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,1,73,3017,Extra data charges,1
0337-CNPZE,Los Angeles,90033,34.050198,-118.210946,Female,No,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,85,5383,Price too high,1
1513-XNPPH,Los Angeles,90037,34.002642,-118.287596,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,1,79,5047,Product dissatisfaction,1
6015-VVHHE,Los Angeles,90039,34.110845,-118.259595,Female,Yes,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,1,96,2516,Service dissatisfaction,1
6347-DCUIK,Los Angeles,90043,33.988543,-118.334081,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes,1,90,4231,Lack of self-service on Website,1
0897-FEGMU,Los Angeles,90048,34.072945,-118.37267,Female,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes,1,84,5286,Network reliability,1
7663-RGWBC,Los Angeles,90049,34.091829,-118.491244,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes,1,97,4773,Don't know,1
1120-BMWUB,Los Angeles,90056,33.987945,-118.370442,Female,No,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes,1,65,5091,Don't know,1
9124-LHCJQ,Los Angeles,90057,34.061918,-118.277939,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes,1,100,2318,Price too high,1
2235-ZGKPT,Los Angeles,90062,34.003553,-118.308933,Female,No,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,1,90,5386,Product dissatisfaction,1
3891-PUQOD,Los Angeles,90063,34.044271,-118.185237,Female,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,1,65,5020,Service dissatisfaction,1
0689-NKYLF,Los Angeles,90066,34.002028,-118.430656,Male,No,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,1,86,4028,Lack of self-service on Website,1
3658-KIBGF,Los Angeles,90068,34.137411,-118.328915,Female,No,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,Yes,1,89,2833,Network reliability,1
5519-YLDGW,Los Angeles,90071,34.052917,-118.255178,Female,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes,1,91,3769,Limited range of services,1
4946-EDSEW,Compton,90221,33.885811,-118.206459,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,Yes,1,69,5638,Lack of affordable download/upload speed,1
2516-VQRRV,Culver City,90230,33.993991,-118.39704,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.45,158.4,Yes,1,65,3350,Long distance charges,1
7580-UGXNC,Culver City,90232,34.019323,-118.391902,Female,Yes,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.85,104.2,Yes,1,96,3016,Extra data charges,1
5178-LMXOP,Gardena,90248,33.876482,-118.284077,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Yes,1,70,5795,Price too high,1
8185-UPYBR,Hermosa Beach,90254,33.86532,-118.396336,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,Yes,1,88,5838,Product dissatisfaction,1
4585-HETAI,Huntington Park,90255,33.97803,-118.217141,Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.75,325.45,Yes,1,83,5026,Service dissatisfaction,1
7526-BEZQB,Lawndale,90260,33.88856,-118.351813,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,Yes,1,89,2577,Lack of self-service on Website,1
4951-UKAAQ,Inglewood,90302,33.975332,-118.355252,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,1,72,5948,Network reliability,1
2108-YKQTY,Santa Monica,90403,34.031529,-118.491156,Female,No,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes,1,90,4930,Don't know,1
4918-QLLIW,Santa Monica,90405,34.005439,-118.477507,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes,1,65,2755,Don't know,1
7056-IMHCC,Torrance,90501,33.833699,-118.314387,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes,1,94,5884,Price too high,1
1625-JAIIY,Torrance,90505,33.807882,-118.347957,Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.0,5685.8,Yes,1,86,4714,Product dissatisfaction,12
2947-DOMLJ,Buena Park,90621,33.874224,-117.993368,Male,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,Yes,1,82,3677,Service dissatisfaction,1
4112-LUEIZ,La Palma,90623,33.850504,-118.039892,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,Yes,1,84,4206,Lack of self-service on Website,1
4510-HIMLV,La Habra,90631,33.940619,-117.9513,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,90,4154,Network reliability,1
8749-JMNKX,Montebello,90640,34.015217,-118.109962,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,Yes,1,83,4788,Limited range of services,1
2430-USGXP,Santa Fe Springs,90670,33.933565,-118.062611,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,Yes,1,66,4766,Lack of affordable download/upload speed,1
5955-ERIHD,Lakewood,90712,33.840524,-118.148403,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes,1,72,2206,Long distance charges,1
0917-EZOLA,Lakewood,90713,33.847755,-118.112532,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,Yes,1,74,5925,Extra data charges,24
5949-EBSQK,Sunset Beach,90742,33.719221,-118.073596,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes,1,83,2131,Price too high,1
7274-RTAPZ,Long Beach,90804,33.783047,-118.1486,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,Yes,1,89,3898,Product dissatisfaction,1
0311-UNPFF,Long Beach,90807,33.830099,-118.182239,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes,1,82,4910,Service dissatisfaction,1
3834-XUIFC,Long Beach,90814,33.771612,-118.143866,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,Yes,1,86,3905,Lack of self-service on Website,1
8414-MYSHR,Arcadia,91007,34.128284,-118.047732,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,Yes,1,78,2834,Network reliability,1
7599-FKVXZ,South Pasadena,91030,34.110444,-118.156957,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,Yes,1,93,2265,Don't know,1
8229-TNIQA,Pasadena,91105,34.13946,-118.166649,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,Yes,1,99,3443,Don't know,1
6221-AVQYL,Glendale,91203,34.153338,-118.262974,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,Yes,1,78,2919,Price too high,1
7743-EXURX,Glendale,91208,34.195386,-118.238508,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,Yes,1,77,3758,Product dissatisfaction,1
5569-KGJHX,Canoga Park,91303,34.19829,-118.602203,Female,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,Yes,1,95,2445,Service dissatisfaction,1
4988-IQIGL,Canoga Park,91304,34.224377,-118.632656,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,92,4403,Lack of self-service on Website,1
7730-IUTDZ,Chatsworth,91311,34.294142,-118.603883,Male,No,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,Yes,1,68,4673,Network reliability,1
0426-TIRNE,Encino,91316,34.150354,-118.518292,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,1,97,5527,Limited range of services,1
7587-RZNME,Valencia,91355,34.43987,-118.644609,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,Yes,1,91,4849,Lack of affordable download/upload speed,1
0748-RDGGM,Tarzana,91356,34.157137,-118.548511,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes,1,82,6136,Long distance charges,12
4706-AXVKM,Stevenson Ranch,91381,34.364153,-118.615583,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,Yes,1,67,5118,Extra data charges,1
5889-JTMUL,Castaic,91384,34.506627,-118.699048,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes,1,92,5863,Price too high,1
9026-RNUJS,Van Nuys,91401,34.178483,-118.431791,Male,Yes,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,Yes,1,81,4618,Product dissatisfaction,1
3746-EUBYR,Panorama City,91402,34.223768,-118.445461,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes,1,75,5861,Service dissatisfaction,1
2332-EFBJY,Sherman Oaks,91403,34.147149,-118.463365,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,Yes,1,82,3438,Lack of self-service on Website,1
9474-PHLYD,Sherman Oaks,91423,34.146957,-118.432138,Female,No,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,1,68,5129,Network reliability,1
2165-VOEGB,Burbank,91501,34.188339,-118.300942,Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Yes,1,99,3322,Don't know,12
2219-MVUSO,North Hollywood,91601,34.1692,-118.372498,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,Yes,1,100,3721,Don't know,1
8914-RBTSB,Valley Village,91607,34.165783,-118.399795,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,Yes,1,79,4115,Don't know,1
0963-ZBDRN,Claremont,91711,34.127621,-117.717863,Male,No,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes,1,93,3606,Attitude of support person,1
7594-RQHXR,Covina,91722,34.097345,-117.906736,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,Yes,1,94,3108,Deceased,1
6331-EWIEB,El Monte,91731,34.079934,-118.046695,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,Yes,1,92,2414,Moved,1
5998-VVEJY,Glendora,91741,34.14649,-117.849815,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,Yes,1,72,2729,Moved,1
1624-NALOJ,La Puente,91744,34.031441,-117.936436,Male,Yes,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,Yes,1,88,2960,Moved,1
4317-VTEOA,Rowland Heights,91748,33.976753,-117.897367,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,Yes,1,93,5355,Competitor had better devices,1
1670-SVOWZ,Mira Loma,91752,33.999992,-117.535395,Female,No,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,Yes,1,98,2504,Competitor offered higher download speeds,1
7541-YLXCL,Pomona,91767,34.083086,-117.737997,Male,No,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4,Yes,1,71,5220,Don't know,12
0260-ZDLGK,San Dimas,91773,34.102119,-117.815532,Female,No,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes,1,65,3585,Competitor made better offer,1
8722-NGNBH,Walnut,91789,34.018354,-117.85492,Male,No,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,223.45,Yes,1,80,3125,Competitor had better devices,1
6210-KBBPI,West Covina,91790,34.066964,-117.937007,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,Yes,1,93,2313,Competitor had better devices,1
0133-BMFZO,Alhambra,91803,34.074736,-118.145959,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,Yes,1,94,3529,Competitor offered higher download speeds,1
6128-CZOMY,Alpine,91901,32.827184,-116.703729,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,78,4689,Competitor offered higher download speeds,1
9540-JYROE,Bonita,91902,32.67117,-117.00232,Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,Yes,1,75,2899,Competitor offered higher download speeds,1
2260-USTRB,Campo,91906,32.673483,-116.472863,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,Yes,1,67,2767,Competitor offered more data,1
3656-TKRVZ,Chula Vista,91910,32.636792,-117.054989,Female,No,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,165.2,Yes,1,65,5787,Competitor offered more data,1
8623-TMRBY,Chula Vista,91915,32.605012,-116.97595,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,Yes,1,74,6245,Competitor offered more data,1
1501-SGHBW,Guatay,91931,32.857946,-116.561917,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,81.0,Yes,1,81,3843,Competitor made better offer,1
3208-YPIOE,La Mesa,91942,32.782501,-117.01611,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,Yes,1,96,4696,Competitor made better offer,1
2612-RANWT,Mount Laguna,91948,32.830852,-116.444601,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,Yes,1,96,3682,Price too high,1
6900-PXRMS,Spring Valley,91978,32.730264,-116.950963,Male,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,Yes,1,100,3157,Product dissatisfaction,1
3346-BRMIS,Bonsall,92003,33.290907,-117.202895,Female,Yes,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,Yes,1,92,2167,Service dissatisfaction,1
